CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
13460,,Jasmine,,Walker,,7289 Brookview Dr.,,Newton,British Columbia,Canada,V2L3W8,184-555-0189,9/21/1954,Partial High School,Skilled Manual,F,S,0,2,0,2,96891,47,1
25465,,Mariah,,Diaz,,664 Book Pl,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0163,2/8/1966,High School,Manual,F,M,1,0,2,2,24104,62,0
21646,,Luis,D,Bryant,,7954 Vista Avenue,,Lemon Grove,California,United States,91945,412-555-0112,6/5/1963,Bachelors ,Professional,M,M,1,2,2,4,108963,119,1
27424,,Luis,P,Mitchell,,8605 Avalon Court,,La Jolla,California,United States,92806,579-555-0178,4/11/1949,Partial College,Professional,M,S,1,0,1,2,88386,82,0
22410,,Cassandra,M,Arthur,,5790 Ponderosa Drive,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0111,8/16/1978,Bachelors ,Clerical,F,S,0,0,0,0,36542,41,1
16179,,Jamie,,Zhao,,9761 Fox Way,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0177,8/22/1968,Bachelors ,Professional,F,S,1,4,5,5,109726,94,1
21125,,Bruce,E,Rana,,"16, rue de l´Avenir",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0156,12/1/1975,Partial College,Clerical,M,S,1,1,0,0,46109,64,1
19829,,Lucas,C,Mitchell,,3450 Villageoaks Dr.,,Royal Oak,British Columbia,Canada,V8X,491-555-0164,9/3/1963,Graduate Degree,Professional,M,S,0,0,2,3,109682,105,1
19439,,Franklin,C,Xu,,Potsdamer Straße 939,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0191,3/14/1969,Graduate Degree,Clerical,M,S,1,0,0,0,84399,70,0
22801,,Alicia,,Raje,,Essener Straße 19,Einkaufsabteilung,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0142,11/10/1955,Partial College,Professional,F,M,1,4,4,4,143230,101,1
28001,,Sydney,C,Rodriguez,,5586 P St.,,Burlingame,California,United States,94010,436-555-0185,5/27/1939,Graduate Degree,Management,F,M,1,2,0,3,71890,41,0
13565,,Tiffany,K,Zhao,,"8811, rue de Longchamp",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0111,9/20/1951,Partial College,Manual,F,M,0,2,0,3,19547,43,0
14233,,Ricardo,A,She,,3844 Lodge Drive,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0132,6/27/1971,High School,Management,M,S,1,3,5,5,109277,143,1
13874,,Alyssa,,Bryant,,8031 Danesta Dr.,,Grossmont,California,United States,91941,159-555-0117,11/26/1969,Graduate Degree,Professional,F,M,1,0,0,1,91519,58,1
11507,,Isabella,A,Russell,,2427 Pastime Dr,,Victoria,British Columbia,Canada,V8V,168-555-0190,11/20/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,88622,53,1
22778,,Monique,C,Dominguez,,711 Sweetwater Drive,,Bellflower,California,United States,90706,596-555-0179,11/13/1951,Partial College,Professional,F,M,1,1,1,2,74473,53,1
14644,,Jennifer,R,Lee,,3869 Northwood Drive,,Lebanon,Oregon,United States,97355,576-555-0167,12/14/1967,Partial College,Skilled Manual,F,S,0,1,0,0,56584,43,0
12035,,Gerald,B,Prasad,,4945 Noah Court,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0177,6/22/1941,Bachelors ,Management,M,M,0,2,0,2,74092,68,0
23492,,Jamie,R,Blanco,,8867 Terranova Drive,,Burbank,California,United States,91502,217-555-0158,7/17/1961,Partial College,Professional,M,S,1,4,3,3,160493,126,1
13287,,Brandon,K,Rodriguez,,8625 Woodcrest Drive,,Burbank,California,United States,91502,440-555-0117,9/3/1963,Bachelors ,Management,M,S,1,4,2,4,162479,111,1
22950,,Nicole,V,Cox,,6400 Kenwal Rd.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0186,11/12/1963,Bachelors ,Professional,F,S,0,1,0,0,92631,51,0
14460,,Jose,,Long,,4279 Patricia Ave,,Everett,Washington,United States,98201,669-555-0153,10/8/1962,Partial College,Professional,M,M,1,3,2,2,119981,114,0
19830,,Gabrielle,,Long,,9818 Frisbie Court,,Langford,British Columbia,Canada,V9,328-555-0139,12/24/1962,Bachelors ,Professional,F,S,1,1,0,1,81457,48,1
19916,,Katie,C,Xie,,2614 Park Glen Ct.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0145,12/6/1944,Graduate Degree,Management,F,M,1,2,4,4,150709,96,1
13877,,Adam,,Lal,,5053 Sea Point Way,,Lakewood,California,United States,90712,513-555-0110,8/19/1968,Bachelors ,Skilled Manual,M,M,1,0,2,2,90341,102,1
15834,,Rebecca,,Green,,224 Terrace Drive,,Walla Walla,Washington,United States,99362,463-555-0138,3/25/1976,Partial College,Skilled Manual,F,S,0,1,0,0,54844,42,0
11269,,Ryan,W,Foster,,5376 Sahara Drive,,Daly City,California,United States,94015,961-555-0133,10/13/1964,Graduate Degree,Management,M,M,1,2,2,2,173834,119,1
21660,,Allison,H,Watson,,2739 Sandy Road,,Mill Valley,California,United States,94941,633-555-0132,7/28/1963,Graduate Degree,Professional,F,M,1,0,2,3,93548,71,0
19515,,Nancy,,Garcia,,"872, rue Mazagran",,Chatou,Yveline,France,78400,1 (11) 500 555-0150,2/17/1975,Partial College,Clerical,F,S,1,1,0,0,43832,54,1
22808,,Ebony,A,Suri,,2802 Clay Way,,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0140,4/20/1944,Bachelors ,Management,F,S,0,2,4,4,139801,80,1
11607,,Clinton,H,Moreno,,"610, rue des Rosiers",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0152,5/9/1975,High School,Manual,M,S,1,1,0,0,20105,53,0
20006,,Grace,A,Morris,,8122 Cincerto Circle,,Woodburn,Oregon,United States,97071,756-555-0138,7/8/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,51152,59,1
21909,,Allison,,Ward,,1841 Precipice Drive,,Palo Alto,California,United States,94303,794-555-0174,6/24/1934,Bachelors ,Management,F,M,1,4,1,1,138630,50,0
19071,,Joe,,Jimenez,,9000 Adobe St,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0179,4/15/1950,High School,Management,M,M,0,3,5,5,159248,165,1
11710,,Zoe,R,Ramirez,,8085 Grasswood Ct,,La Jolla,California,United States,92806,712-555-0144,3/20/1962,High School,Skilled Manual,F,M,1,2,2,3,44394,64,1
20080,,Maria,D,Stewart,,14 Delta Road,,Burien,Washington,United States,98168,743-555-0161,6/24/1953,High School,Manual,F,M,0,2,0,2,21983,38,0
13290,,Jordan,,Campbell,,2709 Yellowood Pl.,,Sooke,British Columbia,Canada,V0,362-555-0198,7/2/1962,Partial College,Professional,M,M,1,3,4,5,109939,146,1
15582,,Jeffery,A,Cai,,7379 Cambelback Place,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0138,7/21/1968,Bachelors ,Professional,M,M,1,1,2,2,117777,118,1
19168,,Nathan,,Kumar,,143 Louisiana Dr,,Beaverton,Oregon,United States,97005,601-555-0110,10/19/1963,Bachelors ,Professional,M,S,0,1,0,0,108377,78,1
12142,,Gabriella,,Torres,,4790 Curletto Drive,,Milwaukie,Oregon,United States,97222,989-555-0133,1/6/1965,Bachelors ,Management,F,S,1,4,1,4,103494,59,1
20700,,Marcus,G,Scott,,4292 Oak Street,,Bellflower,California,United States,90706,156-555-0159,8/2/1964,Bachelors ,Skilled Manual,M,M,1,2,2,4,103318,108,1
16449,,Casey,,Browning,,2599 Vine Hill Way,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0178,2/14/1978,Partial College,Clerical,M,S,1,2,4,4,52994,104,1
13391,,Brenda,,Malhotra,,5190 Jacqueline Way,,Burnaby,British Columbia,Canada,V3J 6Z3,113-555-0198,2/27/1951,Partial High School,Skilled Manual,F,M,1,3,1,2,53414,55,0
25270,,Gloria,,Diaz,,7770 Mota Dr.,,Findon,South Australia,Australia,5023,1 (11) 500 555-0157,9/3/1943,Bachelors ,Management,F,M,0,2,0,2,51223,49,0
15759,,Erin,L,Brooks,,7253 Mt. Alpine Pl,,Beaverton,Oregon,United States,97005,211-555-0184,11/7/1973,Bachelors ,Management,F,M,0,1,0,0,112809,60,0
20771,,Madeline,,Edwards,,9062 Melrose Place,,Haney,British Columbia,Canada,V2W 1W2,578-555-0134,12/15/1958,Graduate Degree,Skilled Manual,F,M,1,0,0,4,98371,57,0
22388,,Bradley,L,Beck,,8566 Beatrice Rd.,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0155,5/16/1936,Graduate Degree,Clerical,M,M,1,0,0,1,44500,56,0
17815,,Ronnie,C,Ma,,6299 Balance Ct.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0149,8/11/1962,Partial College,Clerical,M,S,1,1,0,1,70637,71,1
19368,,Lindsay,A,Anand,,Lützowplatz 900,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0184,3/26/1978,Partial College,Clerical,F,S,1,1,4,4,35108,68,1
15498,,Alexandra,E,Washington,,8595 Central Avenue,# 778,Shawnee,British Columbia,Canada,V9B 2C3,314-555-0177,2/8/1970,Graduate Degree,Professional,F,M,1,0,0,1,85431,51,0
15906,,Kaitlyn,,Lewis,,3192 Shore Rd.,,Sooke,British Columbia,Canada,V0,982-555-0123,3/6/1951,High School,Professional,F,S,1,2,1,2,71428,53,0
23753,,Arthur,D,Sara,,495 Saddlehill Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0168,3/13/1973,High School,Manual,M,S,0,1,0,0,44035,62,0
16255,,Taylor,E,Russell,,"34, rue des Pyrenees",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0165,8/22/1967,Partial College,Manual,F,S,0,1,1,1,17107,51,1
26276,,Heather,,Huang,,1275 West Street,,Beaverton,Oregon,United States,97005,721-555-0116,2/8/1958,Partial College,Clerical,F,M,1,1,0,1,40390,42,0
23929,,Kristin,J,Xie,,"112, avenue du Québec",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0158,5/9/1964,Partial College,Clerical,F,M,1,2,2,2,48661,63,0
23823,,Samuel,K,Davis,,307 Almondtree Circle,,Bellflower,California,United States,90706,653-555-0118,5/18/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,74301,73,0
11671,,Jessica,L,Brown,,8874 Dallis Drive,,El Cajon,California,United States,92020,895-555-0138,5/18/1966,Bachelors ,Skilled Manual,F,S,0,0,3,3,77739,77,1
22954,,Justin,,Thompson,,4566 Warmcastle Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0145,3/4/1963,Bachelors ,Professional,M,S,0,2,0,0,90197,77,1
23464,,Devin,J,Turner,,6374 Las Palmas,,San Carlos,California,United States,94070,859-555-0119,7/2/1965,Graduate Degree,Management,M,M,1,0,2,2,182822,118,1
27429,,Stephanie,A,Ward,,6928 Woodland Drive,,Westminster,British Columbia,Canada,V3L 1E7,982-555-0151,1/20/1950,Partial High School,Skilled Manual,F,S,1,3,1,2,37597,49,0
15180,,Jillian,L,Suri,,8752 Greenway Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0141,1/23/1956,High School,Skilled Manual,F,S,1,2,0,2,69443,47,0
21645,,Spencer,,Alexander,,2101 Frayne Ln.,,Walla Walla,Washington,United States,99362,178-555-0164,8/7/1964,Bachelors ,Skilled Manual,M,M,1,2,2,4,96438,113,1
11176,,Mason,D,Roberts,,5753 Megan Dr.,,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1/25/1968,Bachelors ,Management,M,M,1,1,4,4,140875,148,1
18921,,Rachel,R,Bailey,,177 Bancroft Road,,Marysville,Washington,United States,98270,901-555-0154,3/25/1973,Partial College,Skilled Manual,F,S,0,2,0,0,72005,43,0
20323,,Justin,A,Coleman,,1358 Palmer Rd,,Redmond,Washington,United States,98052,172-555-0163,10/2/1963,Partial College,Professional,M,S,0,2,0,0,130959,78,1
20106,,Amber,,Hall,,9355 Armstrong Rd.,,Metchosin,British Columbia,Canada,V9,840-555-0170,9/21/1957,High School,Skilled Manual,F,M,0,2,0,2,25852,46,0
19359,,Roberto,,Townsend,,8772 Rock Creek Way,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0199,8/20/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,67424,73,1
25970,,Hailey,C,James,,3544 Brush Creek Drive,,Edmonds,Washington,United States,98020,378-555-0188,9/13/1964,Bachelors ,Skilled Manual,F,S,0,2,2,4,68183,63,0
20565,,Tasha,,Yuan,,8624 Valley Blvd.,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0178,5/11/1944,Bachelors ,Management,F,M,1,4,4,4,153674,96,1
19072,,Tamara,E,Lu,,8052 Weston Court,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0138,2/3/1949,Partial College,Management,F,M,1,4,5,5,137594,106,1
19217,,Jose,,Nelson,,8364 St. Paul Circle,,Oak Bay,British Columbia,Canada,V8P,733-555-0123,9/16/1956,High School,Skilled Manual,M,M,1,2,0,2,56667,71,0
16066,,Alex,J,Ramirez,,347 San Simeon Dr.,,Long Beach,California,United States,90802,402-555-0173,7/23/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,59568,102,0
13154,,Aaron,,Lal,,7196 Glen Wood Drive,,Edmonds,Washington,United States,98020,605-555-0159,7/22/1979,High School,Skilled Manual,M,M,0,2,0,0,56472,67,0
17290,,Jenny,,Becker,,222 Denkinger Road,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0193,5/15/1967,Graduate Degree,Management,F,S,1,2,5,5,109312,90,1
14518,,Ann,M,Mehta,,9618 Fall Creek Road,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0112,11/8/1947,High School,Skilled Manual,F,M,1,2,1,2,29563,48,0
25029,,Alberto,D,Hernandez,,9597 Pass,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0119,4/14/1953,Partial College,Skilled Manual,M,S,1,2,0,2,49398,67,0
21367,,Cindy,,Rana,,7879 Mt. Etna Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0181,3/16/1948,Partial High School,Clerical,F,M,1,2,1,2,30202,49,0
21143,,Allison,,Campbell,,45 Landing Terrace,,Lake Oswego,Oregon,United States,97034,735-555-0181,5/14/1961,Partial College,Skilled Manual,F,M,1,1,0,1,66039,51,0
19719,,Hunter,H,Baker,,9203 Birch Bark Dr.,,Novato,California,United States,94947,924-555-0151,2/19/1953,Graduate Degree,Management,M,S,1,2,0,3,107587,76,1
26484,,Fernando,E,Patterson,,2761 Clyde Street,,Bellflower,California,United States,90706,980-555-0146,4/3/1946,High School,Professional,M,S,0,3,0,5,57073,68,0
20955,,Dawn,,Pal,,"51, rue de la Cavalerie",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0152,3/12/1975,Partial College,Clerical,F,S,0,1,0,0,45710,45,0
19969,,Jake,P,Guo,,9605 Pheasant Circle,,Findon,South Australia,Australia,5023,1 (11) 500 555-0194,3/25/1971,Bachelors ,Professional,M,S,1,4,0,0,133643,77,1
20121,,Dylan,,Butler,,2590 Wesley Court,,Salem,Oregon,United States,97301,771-555-0195,7/4/1973,Graduate Degree,Skilled Manual,M,M,0,0,0,1,67831,77,0
12476,,Rodney,R,Jimenez,,4977 Candlestick Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0152,2/6/1965,High School,Manual,M,S,1,0,2,2,21829,82,1
16461,,Rosa,,Wu,,939 Vista Del Diablo,,York,England,United Kingdom,YO15,1 (11) 500 555-0155,2/6/1976,Partial College,Clerical,F,S,0,1,0,0,48322,42,0
23716,,Kyle,,Wright,,9161 Medina Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,344-555-0147,8/12/1947,Partial College,Professional,M,M,1,1,1,2,88843,97,0
14612,,Ernest,M,Zhang,,3450 Oakleaf Ct.,,Beverly Hills,California,United States,90210,429-555-0131,7/20/1963,Bachelors ,Professional,M,M,1,2,2,4,96266,108,1
11293,,Luke,S,Long,,3177 Dover Way,,Port Orchard,Washington,United States,98366,786-555-0117,5/27/1955,High School,Professional,M,S,0,2,0,2,96447,71,1
27817,,Sandra,N,Hu,,5872 Whiteaben Drive,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0113,4/27/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,62283,52,0
12466,,Willie,D,He,,"11, rue du Puits Dixme",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0159,4/26/1967,Partial College,Manual,M,M,1,1,1,1,26581,85,0
23302,,Fernando,R,Walker,,2265 Park Glen Court,,Port Orchard,Washington,United States,98366,218-555-0189,6/16/1979,High School,Skilled Manual,M,S,0,2,0,0,60602,65,0
14584,,Gabrielle,,Mitchell,,1692 Collins Dr.,,West Covina,California,United States,91791,575-555-0155,10/7/1970,Graduate Degree,Professional,F,S,1,0,0,2,115887,54,1
25289,,Amanda,,Bradley,,6797 Almondtree Circle,,Oregon City,Oregon,United States,97045,240-555-0134,9/1/1968,Bachelors ,Management,F,S,0,1,0,0,114140,57,0
11564,,Jorge,L,Liang,,Heiderweg 4982,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0161,7/12/1966,High School,Manual,M,S,0,2,1,1,24346,69,1
26037,,Erik,L,Dominguez,,637 Lindsey Court,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0177,6/17/1973,Partial High School,Manual,M,S,1,2,0,0,14019,60,0
16252,,Danny,,Jiménez,,Kurfürstenstr 4164,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0192,9/22/1967,Partial High School,Manual,M,S,1,1,3,3,27807,92,0
26107,,Alexis,,Thomas,,6987 Buchanan Ct.,,Newport Beach,California,United States,92625,150-555-0131,4/12/1960,Bachelors ,Management,F,M,1,3,3,4,140529,86,0
12926,,Sara,M,Murphy,,9967 Stroer Lane,,Lakewood,California,United States,90712,373-555-0178,7/18/1966,Graduate Degree,Professional,F,M,1,0,0,4,96197,57,1
14138,,Vincent,M,He,,Wolfgangstraße 48,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0124,10/16/1943,Partial College,Manual,M,S,1,1,0,2,17614,51,0
20616,,Kristi,,Serrano,,8027 Blue Cr,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0148,2/12/1973,Partial High School,Professional,F,S,1,4,5,5,136125,95,1
23947,,Autumn,,Liang,,Karl Liebknecht str 577,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0180,4/8/1977,Partial College,Clerical,F,M,0,1,0,0,59719,49,0
28808,,Trinity,H,Watson,,2427 Kaywood Drive,Unit C,Lynnwood,Washington,United States,98036,161-555-0144,11/19/1973,Graduate Degree,Skilled Manual,F,S,0,0,0,0,80863,49,0
21629,,Thomas,,Thomas,,7921 Detroit Ave.,,Langley,British Columbia,Canada,V3A 4R2,159-555-0178,8/16/1965,Bachelors ,Skilled Manual,M,S,0,1,3,3,67483,108,1
22132,,Rachael,D,Mehta,,93 N. 39th Street,,Colma,California,United States,94014,107-555-0161,2/25/1938,Graduate Degree,Management,F,M,1,2,0,5,102543,52,0
17887,,Joel,C,Madan,,5764 Atherton Avenue,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0127,10/20/1958,Bachelors ,Manual,M,M,1,0,0,1,35894,68,0
14372,,Kaitlyn,L,Washington,,7964 Gentrytown Drive,,Port Orchard,Washington,United States,98366,145-555-0131,7/11/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,1,89374,50,1
13358,,Alexandra,,Edwards,,138 Lancelot Dr.,# 105,Metchosin,British Columbia,Canada,V9,940-555-0193,6/15/1945,Bachelors ,Management,F,M,1,2,0,4,80050,47,0
17507,,Alexis,,Robinson,,2115 Whitehaven Dr.,,Los Angeles,California,United States,90012,497-555-0121,8/15/1973,Partial College,Professional,F,M,1,2,0,0,73295,52,0
24157,,Marie,L,Subram,,"16, avenue de Malakoff",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0194,10/4/1943,Partial College,Manual,F,M,0,1,0,3,28195,39,0
15796,,Edward,,Hayes,,9155 Wee Donegal,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0119,5/11/1965,Bachelors ,Professional,M,M,1,4,5,5,136465,158,1
22321,,Alan,M,Zeng,,6289 Duck Horn Court,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0117,1/26/1970,Partial College,Clerical,M,S,1,0,2,2,36869,83,0
19938,,Chelsea,P,Patel,,6102 Lakeview Place,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0139,7/27/1950,Bachelors ,Management,F,M,1,3,5,5,142653,105,1
18780,,Evan,K,Carter,,419 River Ash Court,,Novato,California,United States,94947,697-555-0113,5/9/1973,Partial College,Skilled Manual,M,S,1,1,0,0,86239,71,0
12629,,Russell,,Nara,,Hüttenstr 295,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0156,12/26/1968,Partial College,Manual,M,S,0,0,1,1,27796,71,0
13940,,Emma,L,Simmons,,5386 Salvio St.,,Long Beach,California,United States,90802,129-555-0131,8/17/1967,Graduate Degree,Professional,F,S,0,1,0,0,84568,50,1
11757,,Vincent,L,Cai,,5917 Panoramic Avenue,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0116,5/14/1968,Bachelors ,Professional,M,M,1,3,5,5,113699,158,1
20304,,Jesse,,Edwards,,917 Sunset Meadows Ln.,,Walla Walla,Washington,United States,99362,804-555-0178,8/23/1979,High School,Skilled Manual,M,S,0,2,0,0,56376,65,1
17391,,Angela,E,Bennett,,486 11th,,Seattle,Washington,United States,98104,718-555-0115,5/12/1964,Partial College,Professional,F,S,1,0,2,5,100749,66,1
16837,,Elizabeth,K,Jackson,,3494 Jamie Way,,Langford,British Columbia,Canada,V9,363-555-0162,10/23/1965,Partial College,Professional,F,M,1,3,4,4,111758,95,1
14718,,Gregory,,Raji,,Kampstr 5855,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0185,10/15/1971,Partial College,Clerical,M,S,1,1,2,2,62291,95,1
23863,,Christian,,Williams,,376 Amador Valley Blvd.,,Fremont,California,United States,94536,559-555-0188,4/8/1967,Bachelors ,Professional,M,S,0,1,0,0,75000,65,1
23213,,Noah,,Green,,1825 Village Pl.,,Long Beach,California,United States,90802,335-555-0173,2/15/1968,Bachelors ,Professional,M,S,0,1,0,0,106493,74,0
17255,,Carly,J,Nath,,5884 Madhatter Circle,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,9/3/1970,Partial High School,Professional,F,M,1,4,5,5,105581,100,1
27482,,Gary,,Diaz,,9956 Mcneil Place,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0185,1/22/1949,Partial High School,Clerical,M,M,1,2,1,2,31408,75,0
16212,,Jacqueline,,Rivera,,2317 Woodruff Lane,,Chula Vista,California,United States,91910,264-555-0125,1/3/1930,Graduate Degree,Skilled Manual,F,M,1,0,0,1,67701,46,0
24849,,Brianna,S,Ward,,"6983, place du Tertre",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0128,8/9/1946,Bachelors ,Management,F,M,0,4,3,3,107844,79,0
14724,,Dylan,L,Robinson,,380 Canyon Road,,Cliffside,British Columbia,Canada,V8Y 1L1,915-555-0155,7/12/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,115292,83,1
18443,,Ross,,Lopez,,8553 Wilson Lane,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0188,8/8/1947,Partial High School,Clerical,M,M,1,2,1,2,38820,77,0
23530,,Ivan,M,Prasad,,8587 Glenside Ct.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0142,2/6/1966,Bachelors ,Professional,M,S,0,1,0,0,119812,76,0
12633,,Shannon,R,Suarez,,4137 E St.,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0136,2/9/1945,Bachelors ,Management,M,M,1,4,4,4,173730,142,1
16727,,Charles,,Johnston,,115 Pine Creek Way,,Lynnwood,Washington,United States,98036,540-555-0148,11/17/1980,High School,Skilled Manual,M,S,0,2,0,0,56787,65,0
12951,,Blake,,Simmons,,1680 I St.,,W. Linn,Oregon,United States,97068,639-555-0126,12/6/1963,Bachelors ,Professional,M,S,0,1,0,0,76957,74,1
19267,,Marshall,J,Raje,,3101 South Villa Way,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0146,2/6/1979,Partial College,Manual,M,M,1,1,0,0,22024,62,0
18102,,Nicholas,G,Lewis,,7466 La Vista Ave.,,Spring Valley,California,United States,91977,560-555-0114,5/19/1950,Bachelors ,Management,M,M,1,1,1,3,129280,101,0
15622,Ms.,Yvonne,,Schleger,,Charlottenstr 3918,,Essen,Hamburg,Germany,45001,155-555-0100,10/15/1972,High School,Manual,M,S,0,1,0,0,36268,60,0
19414,,Alexis,S,Ashe,,2328 Sand View Way,,Westminster,British Columbia,Canada,V3L 1H4,535-555-0197,4/26/1958,Bachelors ,Professional,F,M,1,1,2,3,87852,70,1
13809,,Lisa,L,Zhou,,9739 Benedict Court,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0153,1/5/1964,Bachelors ,Skilled Manual,F,M,1,0,0,1,47733,48,0
14689,Mr.,Lloyd,M.,Saunders,,"1, rue de l´Avenir",,Chatou,Yveline,France,78400,535-555-0100,11/26/1980,Partial High School,Manual,F,S,0,2,0,0,22836,44,1
23478,,Hailey,,Cooper,,594 Tossing Way,,Puyallup,Washington,United States,98371,569-555-0124,1/1/1963,Partial College,Professional,F,S,1,2,0,0,94734,52,1
22673,,Andy,,Gill,,"76, rue des Berges",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0152,11/12/1963,Partial College,Clerical,M,S,1,0,2,2,63542,92,1
19016,,Sierra,,Wright,,1005 Fremont Street,,Colma,California,United States,94014,485-555-0178,10/27/1951,Partial College,Professional,F,M,1,2,1,2,81075,63,0
18723,,Lacey,K,Ma,,6900 Chisholm Way,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0191,5/19/1963,Bachelors ,Professional,F,S,0,2,2,3,75671,66,1
13645,,Eugene,L,He,,4195 May Way,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0123,9/16/1970,Partial High School,Professional,M,S,1,4,5,5,117545,146,1
15775,,Michelle,W,Ward,,8463 Monument Blvd.,,Bellingham,Washington,United States,98225,328-555-0144,12/20/1957,High School,Professional,F,M,0,2,0,2,84731,54,1
18201,,Karla,,Xie,,3936 Cedar Point Loop,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0116,10/24/1973,High School,Management,F,M,1,2,5,5,91237,96,1
12511,,Grant,,Chander,,"35, avenue des Laurentides",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0117,3/17/1978,Partial College,Clerical,M,S,1,2,3,3,61333,96,1
27328,,Edgar,,Srini,,"92, rue Mazagran",,Lille,Nord,France,59000,1 (11) 500 555-0130,3/27/1949,High School,Management,M,S,1,3,1,5,120965,87,0
19614,,Wyatt,E,Williams,,6284 Romero Circle,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0175,8/4/1963,Bachelors ,Professional,M,S,0,2,0,0,104060,75,1
